idx,idx,prompt,p1_bid,p2_true_cost
783,783,"
                    Your supplier disclosed that P1's material costs represent 43.011% 
                    of their total manufacturing cost per unit. Their latest component order shows $6.834 
                    per unit in materials. Standard pricing policy sets final price at 2.295x total manufacturing cost.
                    
                Your manufacturing division reports that current material costs are $29.495 for each unit produced.
                The finance department allocates factory overhead at 26.824% of material costs.
                Your recently negotiated supplier agreement includes a 3.229% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 5 units.
                ",36.458234343104266,31.36752751784792
784,784,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $53471.229. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 32.055%.
                    
                For your own product, your procurement team reports that raw materials cost $24.741 per unit. 
                Manufacturing overhead adds 36.564% to the base cost. 
                Your supplier offers a 4.558% discount per unit, but requires a minimum order of 7 units.
                ",13.90071863056265,23.007247866402494
785,785,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.262 per unit.
                Due to current factory utilization, overhead costs add 38.749% to production costs.
                While the supplier offers a volume incentive of 2.527% per unit, they won't accept orders below 5 units.
                
                    Your supplier disclosed that P1's material costs represent 43.407% 
                    of their total manufacturing cost per unit. Their latest component order shows $6.346 
                    per unit in materials. Standard pricing policy sets final price at 2.202x total manufacturing cost.
                    ",32.199284202834065,28.198533661147057
786,786,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $30.521 per unit.
                Due to current factory utilization, overhead costs add 28.784% to production costs.
                While the supplier offers a volume incentive of 4.640% per unit, they won't accept orders below 7 units.
                
                    Your supplier disclosed that P1's material costs represent 43.395% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.627 
                    per unit in materials. Standard pricing policy sets final price at 2.182x total manufacturing cost.
                    ",28.291492357580253,26.53894008669097
787,787,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $41783.851. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 34.297%.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $31.069 per unit.
                Due to current factory utilization, overhead costs add 27.109% to production costs.
                While the supplier offers a volume incentive of 4.629% per unit, they won't accept orders below 9 units.
                ",10.152528946430113,23.038374130756285
788,788,"
                Your manufacturing division reports that current material costs are $27.215 for each unit produced.
                The finance department allocates factory overhead at 27.489% of material costs.
                Your recently negotiated supplier agreement includes a 2.191% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 5 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $113639.090 and variable cost of $7.119 per unit. 
                    They maintain a strict 28.313% operating margin policy.
                    ",25.782788029741635,30.894558659624447
789,789,"
                Your manufacturing division reports that current material costs are $27.526 for each unit produced.
                The finance department allocates factory overhead at 24.629% of material costs.
                Your recently negotiated supplier agreement includes a 4.669% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 7 units.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $3.927 per unit, they add overhead at 41.922% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",8.513900400669264,23.092556597263503
790,790,"
                Your manufacturing division reports that current material costs are $21.951 for each unit produced.
                The finance department allocates factory overhead at 32.163% of material costs.
                Your recently negotiated supplier agreement includes a 3.976% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 8 units.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $7.563 per unit, they add overhead at 49.971% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",17.327806615500826,19.78378357854404
791,791,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $27.949 per unit.
                Due to current factory utilization, overhead costs add 22.623% to production costs.
                While the supplier offers a volume incentive of 2.987% per unit, they won't accept orders below 7 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $191875.342 and variable cost of $8.575 per unit. 
                    They maintain a strict 25.484% operating margin policy.
                    ",37.2564781868176,27.107135649891337
792,792,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $158151.439 and variable cost of $5.212 per unit. 
                    They maintain a strict 31.602% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $26.559 per unit.
                Due to current factory utilization, overhead costs add 26.372% to production costs.
                While the supplier offers a volume incentive of 2.258% per unit, they won't accept orders below 7 units.
                ",30.74266224959741,28.258330880197384
793,793,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $25.204 per unit.
                Due to current factory utilization, overhead costs add 25.035% to production costs.
                While the supplier offers a volume incentive of 3.652% per unit, they won't accept orders below 8 units.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $78258.705. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 35.265%.
                    ",18.49316820574023,22.307046741964594
794,794,"
                For your own product, your procurement team reports that raw materials cost $24.079 per unit. 
                Manufacturing overhead adds 33.235% to the base cost. 
                Your supplier offers a 3.825% discount per unit, but requires a minimum order of 8 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $30382.276 and variable cost of $5.739 per unit. 
                    They maintain a strict 27.551% operating margin policy.
                    ",12.115092237513398,22.26439472011838
795,795,"
                Your manufacturing division reports that current material costs are $28.406 for each unit produced.
                The finance department allocates factory overhead at 24.610% of material costs.
                Your recently negotiated supplier agreement includes a 3.596% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 8 units.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $64744.869. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 36.467%.
                    ",14.7951550124263,25.212776624975128
796,796,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.471 per unit.
                Due to current factory utilization, overhead costs add 25.673% to production costs.
                While the supplier offers a volume incentive of 4.284% per unit, they won't accept orders below 5 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $206786.082 and variable cost of $6.097 per unit. 
                    They maintain a strict 28.326% operating margin policy.
                    ",37.35801768701356,29.103981737306523
797,797,"
                    Your supplier disclosed that P1's material costs represent 40.908% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.869 
                    per unit in materials. Standard pricing policy sets final price at 2.321x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.460 per unit.
                Due to current factory utilization, overhead costs add 36.847% to production costs.
                While the supplier offers a volume incentive of 3.934% per unit, they won't accept orders below 9 units.
                ",33.30424961210126,26.040634003885923
798,798,"
                For your own product, your procurement team reports that raw materials cost $31.074 per unit. 
                Manufacturing overhead adds 30.042% to the base cost. 
                Your supplier offers a 2.392% discount per unit, but requires a minimum order of 6 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $99364.113 and variable cost of $9.429 per unit. 
                    They maintain a strict 32.748% operating margin policy.
                    ",28.796139936031473,34.60955927807249
799,799,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $94292.836. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 30.963%.
                    
                For your own product, your procurement team reports that raw materials cost $26.392 per unit. 
                Manufacturing overhead adds 37.895% to the base cost. 
                Your supplier offers a 3.119% discount per unit, but requires a minimum order of 8 units.
                ",25.377962536952403,27.311295814654734
800,800,"
                Your manufacturing division reports that current material costs are $22.545 for each unit produced.
                The finance department allocates factory overhead at 33.032% of material costs.
                Your recently negotiated supplier agreement includes a 2.966% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 5 units.
                
                    Your supplier disclosed that P1's material costs represent 40.236% 
                    of their total manufacturing cost per unit. Their latest component order shows $6.588 
                    per unit in materials. Standard pricing policy sets final price at 2.098x total manufacturing cost.
                    ",34.347452487616195,25.543557490973125
801,801,"
                For your own product, your procurement team reports that raw materials cost $24.871 per unit. 
                Manufacturing overhead adds 23.554% to the base cost. 
                Your supplier offers a 3.387% discount per unit, but requires a minimum order of 9 units.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $81418.547. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 35.912%.
                    ",18.893229886157037,21.360841914278986
802,802,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $253652.756 and variable cost of $6.757 per unit. 
                    They maintain a strict 27.680% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $31.141 per unit.
                Due to current factory utilization, overhead costs add 21.473% to production costs.
                While the supplier offers a volume incentive of 2.316% per unit, they won't accept orders below 5 units.
                ",44.417321939093405,33.447178620917136
803,803,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $5.062 per unit, they add overhead at 49.548% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.592 per unit.
                Due to current factory utilization, overhead costs add 29.706% to production costs.
                While the supplier offers a volume incentive of 4.852% per unit, they won't accept orders below 9 units.
                ",11.566153493922599,21.622145620387442
804,804,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $122897.174 and variable cost of $8.064 per unit. 
                    They maintain a strict 32.862% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $29.709 for each unit produced.
                The finance department allocates factory overhead at 24.834% of material costs.
                Your recently negotiated supplier agreement includes a 4.712% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 8 units.
                ",30.316660494499583,23.10669002025642
805,805,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $122974.342 and variable cost of $5.088 per unit. 
                    They maintain a strict 34.837% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $21.674 for each unit produced.
                The finance department allocates factory overhead at 22.893% of material costs.
                Your recently negotiated supplier agreement includes a 2.193% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 7 units.
                ",26.679949949113507,22.54626340660252
806,806,"
                Your manufacturing division reports that current material costs are $28.673 for each unit produced.
                The finance department allocates factory overhead at 30.277% of material costs.
                Your recently negotiated supplier agreement includes a 2.838% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 6 units.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $7.618 per unit, they add overhead at 47.025% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",17.110849925953094,30.992597171741668
807,807,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $-24066.815 and variable cost of $8.386 per unit. 
                    They maintain a strict 31.399% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $22.868 for each unit produced.
                The finance department allocates factory overhead at 35.260% of material costs.
                Your recently negotiated supplier agreement includes a 4.040% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 7 units.
                ",8.716528214086846,22.18432453977044
808,808,"
                For your own product, your procurement team reports that raw materials cost $29.922 per unit. 
                Manufacturing overhead adds 30.354% to the base cost. 
                Your supplier offers a 2.669% discount per unit, but requires a minimum order of 9 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $166070.214 and variable cost of $7.660 per unit. 
                    They maintain a strict 33.745% operating margin policy.
                    ",36.62610297555901,29.634739450168386
809,809,"
                    Your supplier disclosed that P1's material costs represent 35.073% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.887 
                    per unit in materials. Standard pricing policy sets final price at 2.108x total manufacturing cost.
                    
                For your own product, your procurement team reports that raw materials cost $27.880 per unit. 
                Manufacturing overhead adds 37.810% to the base cost. 
                Your supplier offers a 4.295% discount per unit, but requires a minimum order of 6 units.
                ",35.38242646905025,28.520296303950154
810,810,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $25.631 per unit.
                Due to current factory utilization, overhead costs add 20.502% to production costs.
                While the supplier offers a volume incentive of 3.464% per unit, they won't accept orders below 9 units.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $11.415 per unit, they add overhead at 41.017% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",24.592534072192446,21.25620318153693
811,811,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $13.931 per unit, they add overhead at 43.310% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $24.563 per unit.
                Due to current factory utilization, overhead costs add 39.465% to production costs.
                While the supplier offers a volume incentive of 2.937% per unit, they won't accept orders below 9 units.
                ",30.50082474968124,25.20135957023788
812,812,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $161456.107 and variable cost of $6.086 per unit. 
                    They maintain a strict 32.563% operating margin policy.
                    
                For your own product, your procurement team reports that raw materials cost $23.160 per unit. 
                Manufacturing overhead adds 29.811% to the base cost. 
                Your supplier offers a 2.276% discount per unit, but requires a minimum order of 8 units.
                ",32.96608593641372,24.58984520612807
813,813,"
                Your manufacturing division reports that current material costs are $22.738 for each unit produced.
                The finance department allocates factory overhead at 33.741% of material costs.
                Your recently negotiated supplier agreement includes a 2.900% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 9 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $33059.899 and variable cost of $6.742 per unit. 
                    They maintain a strict 33.107% operating margin policy.
                    ",15.021182500274879,22.473635159881812
814,814,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $128233.957 and variable cost of $8.466 per unit. 
                    They maintain a strict 25.221% operating margin policy.
                    
                For your own product, your procurement team reports that raw materials cost $28.622 per unit. 
                Manufacturing overhead adds 38.752% to the base cost. 
                Your supplier offers a 2.757% discount per unit, but requires a minimum order of 8 units.
                ",28.469763701608176,30.954749291589255
815,815,"
                    Your supplier disclosed that P1's material costs represent 39.062% 
                    of their total manufacturing cost per unit. Their latest component order shows $4.926 
                    per unit in materials. Standard pricing policy sets final price at 2.161x total manufacturing cost.
                    
                Your manufacturing division reports that current material costs are $28.607 for each unit produced.
                The finance department allocates factory overhead at 34.397% of material costs.
                Your recently negotiated supplier agreement includes a 3.174% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 8 units.
                ",27.24299694538392,28.682962789538276
816,816,"
                Your manufacturing division reports that current material costs are $24.852 for each unit produced.
                The finance department allocates factory overhead at 24.691% of material costs.
                Your recently negotiated supplier agreement includes a 4.231% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 6 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $24821.700 and variable cost of $8.356 per unit. 
                    They maintain a strict 28.736% operating margin policy.
                    ",15.208320597554462,23.121594408894794
817,817,"
                For your own product, your procurement team reports that raw materials cost $30.814 per unit. 
                Manufacturing overhead adds 38.572% to the base cost. 
                Your supplier offers a 2.511% discount per unit, but requires a minimum order of 5 units.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $158790.293. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 37.096%.
                    ",35.67095621304286,37.3388069458462
818,818,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $22.804 per unit.
                Due to current factory utilization, overhead costs add 31.641% to production costs.
                While the supplier offers a volume incentive of 2.594% per unit, they won't accept orders below 7 units.
                
                    Your supplier disclosed that P1's material costs represent 42.425% 
                    of their total manufacturing cost per unit. Their latest component order shows $6.450 
                    per unit in materials. Standard pricing policy sets final price at 2.075x total manufacturing cost.
                    ",31.551329691576708,24.568602640795458
819,819,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $22.533 per unit.
                Due to current factory utilization, overhead costs add 29.952% to production costs.
                While the supplier offers a volume incentive of 2.243% per unit, they won't accept orders below 6 units.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $6.166 per unit, they add overhead at 49.026% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",14.039779638087168,25.34103772524537
820,820,"
                Your manufacturing division reports that current material costs are $28.915 for each unit produced.
                The finance department allocates factory overhead at 30.783% of material costs.
                Your recently negotiated supplier agreement includes a 2.636% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 5 units.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $20.682 per unit, they add overhead at 47.179% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",46.50447351299575,32.83172017895034
821,821,"
                For your own product, your procurement team reports that raw materials cost $21.625 per unit. 
                Manufacturing overhead adds 20.198% to the base cost. 
                Your supplier offers a 3.831% discount per unit, but requires a minimum order of 7 units.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $52425.869. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 30.349%.
                    ",14.39522351568954,19.022790806949306
822,822,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $82665.234. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 32.085%.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $24.886 per unit.
                Due to current factory utilization, overhead costs add 32.564% to production costs.
                While the supplier offers a volume incentive of 2.558% per unit, they won't accept orders below 5 units.
                ",21.470400908782935,28.769996741607642
823,823,"
                For your own product, your procurement team reports that raw materials cost $24.640 per unit. 
                Manufacturing overhead adds 30.259% to the base cost. 
                Your supplier offers a 4.643% discount per unit, but requires a minimum order of 6 units.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $75990.711. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 30.280%.
                    ",20.913016648975614,23.15434250423074
824,824,"
                    Your supplier disclosed that P1's material costs represent 36.628% 
                    of their total manufacturing cost per unit. Their latest component order shows $7.515 
                    per unit in materials. Standard pricing policy sets final price at 2.037x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $30.697 per unit.
                Due to current factory utilization, overhead costs add 35.421% to production costs.
                While the supplier offers a volume incentive of 2.506% per unit, they won't accept orders below 6 units.
                ",41.79948161188282,35.32013295236744
825,825,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $-43415.034 and variable cost of $6.469 per unit. 
                    They maintain a strict 33.658% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $22.633 per unit.
                Due to current factory utilization, overhead costs add 30.968% to production costs.
                While the supplier offers a volume incentive of 4.438% per unit, they won't accept orders below 9 units.
                ",3.2073722805262967,17.801943394112723
826,826,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $170110.708 and variable cost of $8.917 per unit. 
                    They maintain a strict 32.942% operating margin policy.
                    
                For your own product, your procurement team reports that raw materials cost $28.181 per unit. 
                Manufacturing overhead adds 35.354% to the base cost. 
                Your supplier offers a 2.309% discount per unit, but requires a minimum order of 8 units.
                ",38.66425441251836,31.09904645429693
827,827,"
                    Your supplier disclosed that P1's material costs represent 38.874% 
                    of their total manufacturing cost per unit. Their latest component order shows $4.949 
                    per unit in materials. Standard pricing policy sets final price at 2.230x total manufacturing cost.
                    
                For your own product, your procurement team reports that raw materials cost $31.269 per unit. 
                Manufacturing overhead adds 39.454% to the base cost. 
                Your supplier offers a 3.146% discount per unit, but requires a minimum order of 9 units.
                ",28.386266479476166,31.26027561186142
828,828,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.570 per unit.
                Due to current factory utilization, overhead costs add 34.143% to production costs.
                While the supplier offers a volume incentive of 4.467% per unit, they won't accept orders below 8 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $163825.933 and variable cost of $8.849 per unit. 
                    They maintain a strict 31.027% operating margin policy.
                    ",36.58213525882003,25.492621480133504
829,829,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.293 per unit.
                Due to current factory utilization, overhead costs add 29.007% to production costs.
                While the supplier offers a volume incentive of 3.212% per unit, they won't accept orders below 5 units.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $125082.727. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 37.711%.
                    ",27.640507769170338,31.721334528508716
830,830,"
                For your own product, your procurement team reports that raw materials cost $23.127 per unit. 
                Manufacturing overhead adds 30.246% to the base cost. 
                Your supplier offers a 4.791% discount per unit, but requires a minimum order of 5 units.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $141764.518. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 33.381%.
                    ",35.390448101393886,22.906584270827484
831,831,"
                Your manufacturing division reports that current material costs are $23.429 for each unit produced.
                The finance department allocates factory overhead at 32.665% of material costs.
                Your recently negotiated supplier agreement includes a 4.770% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 9 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $56469.361 and variable cost of $7.635 per unit. 
                    They maintain a strict 32.539% operating margin policy.
                    ",19.68845107718342,17.737286116322213
832,832,"
                Your manufacturing division reports that current material costs are $30.579 for each unit produced.
                The finance department allocates factory overhead at 25.996% of material costs.
                Your recently negotiated supplier agreement includes a 3.018% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 8 units.
                
                    Your supplier disclosed that P1's material costs represent 39.124% 
                    of their total manufacturing cost per unit. Their latest component order shows $4.583 
                    per unit in materials. Standard pricing policy sets final price at 2.223x total manufacturing cost.
                    ",26.042305261025806,29.226562529931446
833,833,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $-18983.176 and variable cost of $9.183 per unit. 
                    They maintain a strict 29.447% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $25.092 per unit.
                Due to current factory utilization, overhead costs add 33.819% to production costs.
                While the supplier offers a volume incentive of 4.069% per unit, they won't accept orders below 7 units.
                ",10.325135058550075,24.01316148677273
834,834,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $155929.456 and variable cost of $7.302 per unit. 
                    They maintain a strict 32.357% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $22.124 for each unit produced.
                The finance department allocates factory overhead at 27.337% of material costs.
                Your recently negotiated supplier agreement includes a 4.290% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 5 units.
                ",33.846673541825886,22.12956767634737
835,835,"
                For your own product, your procurement team reports that raw materials cost $28.607 per unit. 
                Manufacturing overhead adds 20.027% to the base cost. 
                Your supplier offers a 4.655% discount per unit, but requires a minimum order of 5 units.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $127164.675 and variable cost of $9.175 per unit. 
                    They maintain a strict 31.222% operating margin policy.
                    ",31.82883179312127,26.344672800353937
836,836,"
                    Your supplier disclosed that P1's material costs represent 43.133% 
                    of their total manufacturing cost per unit. Their latest component order shows $6.583 
                    per unit in materials. Standard pricing policy sets final price at 2.013x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $25.024 per unit.
                Due to current factory utilization, overhead costs add 37.002% to production costs.
                While the supplier offers a volume incentive of 4.555% per unit, they won't accept orders below 7 units.
                ",30.714326060783257,23.351929820548882
837,837,"
                Your manufacturing division reports that current material costs are $22.292 for each unit produced.
                The finance department allocates factory overhead at 29.425% of material costs.
                Your recently negotiated supplier agreement includes a 4.794% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 6 units.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $2.693 per unit, they add overhead at 44.921% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",5.962967128382662,20.552400798426607
838,838,"
                For your own product, your procurement team reports that raw materials cost $23.157 per unit. 
                Manufacturing overhead adds 33.641% to the base cost. 
                Your supplier offers a 3.095% discount per unit, but requires a minimum order of 7 units.
                
                    Your supplier disclosed that P1's material costs represent 35.231% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.336 
                    per unit in materials. Standard pricing policy sets final price at 2.339x total manufacturing cost.
                    ",35.43265177489708,24.241679446711046
839,839,"
                Your manufacturing division reports that current material costs are $26.528 for each unit produced.
                The finance department allocates factory overhead at 25.451% of material costs.
                Your recently negotiated supplier agreement includes a 3.219% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 5 units.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $6.030 per unit, they add overhead at 48.895% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",13.717248886686765,27.923507660490476
840,840,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $56362.962. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 36.510%.
                    
                Your manufacturing division reports that current material costs are $23.376 for each unit produced.
                The finance department allocates factory overhead at 29.149% of material costs.
                Your recently negotiated supplier agreement includes a 3.484% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 9 units.
                ",12.864716005376351,20.724127245000375
841,841,"
                Your manufacturing division reports that current material costs are $29.160 for each unit produced.
                The finance department allocates factory overhead at 38.761% of material costs.
                Your recently negotiated supplier agreement includes a 4.916% progressive discount for each unit ordered,
                though they maintain a strict minimum order quantity of 8 units.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $8.174 per unit, they add overhead at 47.884% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",18.467420866851768,24.550899317626914
