idx,idx,prompt,p1_bid,p2_true_cost
776,776,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $182955.210 and variable cost of $9.688 per unit. 
                    They maintain a strict 34.716% operating margin policy.
                    
                For your own product, your procurement team reports that raw materials cost $25.994 per unit. 
                Manufacturing overhead adds 29.393% to the base cost. 
                Your supplier offers a 3.798% discount per unit.
                ",42.86379966295672,32.356822581657894
777,777,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $12.683 per unit, they add overhead at 44.313% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                Your manufacturing division reports that current material costs are $30.582 for each unit produced.
                The finance department allocates factory overhead at 38.872% of material costs.
                Your recently negotiated supplier agreement includes a 3.824% progressive discount for each unit ordered.
                ",27.962975443614063,40.84545987964922
778,778,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $28.695 per unit.
                Due to current factory utilization, overhead costs add 29.079% to production costs.
                The supplier offers a volume incentive of 2.616% per unit.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $108840.117 and variable cost of $9.178 per unit. 
                    They maintain a strict 27.882% operating margin policy.
                    ",27.81839580334679,36.070440481081164
779,779,"
                Your manufacturing division reports that current material costs are $25.594 for each unit produced.
                The finance department allocates factory overhead at 24.047% of material costs.
                Your recently negotiated supplier agreement includes a 2.582% progressive discount for each unit ordered.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $94763.604 and variable cost of $8.853 per unit. 
                    They maintain a strict 31.110% operating margin policy.
                    ",26.607193320634558,30.928778022172644
780,780,"
                For your own product, your procurement team reports that raw materials cost $26.304 per unit. 
                Manufacturing overhead adds 26.943% to the base cost. 
                Your supplier offers a 4.301% discount per unit.
                
                    Your supplier disclosed that P1's material costs represent 38.819% 
                    of their total manufacturing cost per unit. Their latest component order shows $7.465 
                    per unit in materials. Standard pricing policy sets final price at 2.054x total manufacturing cost.
                    ",39.49403198880514,31.954809271519984
781,781,"
                Your manufacturing division reports that current material costs are $21.910 for each unit produced.
                The finance department allocates factory overhead at 29.827% of material costs.
                Your recently negotiated supplier agreement includes a 2.680% progressive discount for each unit ordered.
                
                    Your supplier disclosed that P1's material costs represent 44.116% 
                    of their total manufacturing cost per unit. Their latest component order shows $3.288 
                    per unit in materials. Standard pricing policy sets final price at 2.164x total manufacturing cost.
                    ",16.134070069003887,27.682431847263164
782,782,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $147185.930. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 30.799%.
                    
                For your own product, your procurement team reports that raw materials cost $26.635 per unit. 
                Manufacturing overhead adds 32.627% to the base cost. 
                Your supplier offers a 4.080% discount per unit.
                ",39.82435108941419,33.884361522611215
783,783,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $26.847 per unit.
                Due to current factory utilization, overhead costs add 23.130% to production costs.
                The supplier offers a volume incentive of 3.366% per unit.
                
                    Your supplier disclosed that P1's material costs represent 40.542% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.857 
                    per unit in materials. Standard pricing policy sets final price at 2.289x total manufacturing cost.
                    ",33.07125117968848,31.944379951470403
784,784,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $31.344 per unit.
                Due to current factory utilization, overhead costs add 20.731% to production costs.
                The supplier offers a volume incentive of 3.198% per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $17.472 per unit, they add overhead at 41.592% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",37.79588770631184,36.632340905698435
785,785,"
                Your manufacturing division reports that current material costs are $24.825 for each unit produced.
                The finance department allocates factory overhead at 21.660% of material costs.
                Your recently negotiated supplier agreement includes a 2.710% progressive discount for each unit ordered.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $193174.613 and variable cost of $7.271 per unit. 
                    They maintain a strict 25.406% operating margin policy.
                    ",35.64466363884267,29.38407690025625
786,786,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $69813.988. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 38.408%.
                    
                Your manufacturing division reports that current material costs are $22.192 for each unit produced.
                The finance department allocates factory overhead at 39.548% of material costs.
                Your recently negotiated supplier agreement includes a 2.708% progressive discount for each unit ordered.
                ",15.147470767182142,30.130329425019056
787,787,"
                    Your supplier disclosed that P1's material costs represent 36.641% 
                    of their total manufacturing cost per unit. Their latest component order shows $7.772 
                    per unit in materials. Standard pricing policy sets final price at 2.188x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $25.714 per unit.
                Due to current factory utilization, overhead costs add 31.937% to production costs.
                The supplier offers a volume incentive of 3.208% per unit.
                ",46.40559633141196,32.838100031668304
788,788,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $26.516 per unit.
                Due to current factory utilization, overhead costs add 27.749% to production costs.
                The supplier offers a volume incentive of 4.935% per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $14.962 per unit, they add overhead at 48.529% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",33.95208886569978,32.202992114486705
789,789,"
                Your manufacturing division reports that current material costs are $25.789 for each unit produced.
                The finance department allocates factory overhead at 27.677% of material costs.
                Your recently negotiated supplier agreement includes a 3.717% progressive discount for each unit ordered.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $88843.985. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 30.836%.
                    ",24.00942518782647,31.70326998305352
790,790,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $140933.988. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 33.502%.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.447 per unit.
                Due to current factory utilization, overhead costs add 21.495% to production costs.
                The supplier offers a volume incentive of 4.093% per unit.
                ",35.05576008522271,27.321325003740775
791,791,"
                For your own product, your procurement team reports that raw materials cost $25.529 per unit. 
                Manufacturing overhead adds 20.464% to the base cost. 
                Your supplier offers a 3.746% discount per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $14.927 per unit, they add overhead at 44.794% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",33.020915206500035,29.601405557223305
792,792,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $22.628 per unit.
                Due to current factory utilization, overhead costs add 29.677% to production costs.
                The supplier offers a volume incentive of 3.004% per unit.
                
                    Your supplier disclosed that P1's material costs represent 44.395% 
                    of their total manufacturing cost per unit. Their latest component order shows $7.217 
                    per unit in materials. Standard pricing policy sets final price at 2.297x total manufacturing cost.
                    ",37.34567773822068,28.46155393603562
793,793,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $18.900 per unit, they add overhead at 45.612% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                For your own product, your procurement team reports that raw materials cost $26.633 per unit. 
                Manufacturing overhead adds 37.873% to the base cost. 
                Your supplier offers a 4.029% discount per unit.
                ",42.04504905750561,35.24032674839306
794,794,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $24.514 per unit.
                Due to current factory utilization, overhead costs add 24.403% to production costs.
                The supplier offers a volume incentive of 4.566% per unit.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $208939.866 and variable cost of $8.317 per unit. 
                    They maintain a strict 27.365% operating margin policy.
                    ",40.21601175980864,29.104206797650434
795,795,"
                Your manufacturing division reports that current material costs are $27.669 for each unit produced.
                The finance department allocates factory overhead at 33.256% of material costs.
                Your recently negotiated supplier agreement includes a 4.505% progressive discount for each unit ordered.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $234768.671 and variable cost of $8.594 per unit. 
                    They maintain a strict 27.212% operating margin policy.
                    ",44.06040664339246,35.20959563875379
796,796,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $193607.705. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 36.049%.
                    
                Your manufacturing division reports that current material costs are $25.585 for each unit produced.
                The finance department allocates factory overhead at 34.185% of material costs.
                Your recently negotiated supplier agreement includes a 4.403% progressive discount for each unit ordered.
                ",44.755981410890534,32.81896873846622
797,797,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $118358.400. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 36.017%.
                    
                Your manufacturing division reports that current material costs are $30.899 for each unit produced.
                The finance department allocates factory overhead at 29.041% of material costs.
                Your recently negotiated supplier agreement includes a 2.998% progressive discount for each unit ordered.
                ",27.384528288778284,38.67655290120504
798,798,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $35103.327 and variable cost of $8.442 per unit. 
                    They maintain a strict 29.156% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.150 per unit.
                Due to current factory utilization, overhead costs add 38.207% to production costs.
                The supplier offers a volume incentive of 2.365% per unit.
                ",16.870860604313854,31.2379403391161
799,799,"
                    Your supplier disclosed that P1's material costs represent 39.270% 
                    of their total manufacturing cost per unit. Their latest component order shows $3.113 
                    per unit in materials. Standard pricing policy sets final price at 2.163x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.942 per unit.
                Due to current factory utilization, overhead costs add 26.823% to production costs.
                The supplier offers a volume incentive of 2.248% per unit.
                ",17.1423129582484,29.681995346554064
800,800,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $127388.639. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 38.195%.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $22.246 per unit.
                Due to current factory utilization, overhead costs add 21.947% to production costs.
                The supplier offers a volume incentive of 4.649% per unit.
                ",27.79333815583868,25.866971826645564
801,801,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $20.302 per unit, they add overhead at 49.844% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $28.218 per unit.
                Due to current factory utilization, overhead costs add 28.853% to production costs.
                The supplier offers a volume incentive of 2.839% per unit.
                ",46.476798000626275,35.32726854353399
802,802,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $30.646 per unit.
                Due to current factory utilization, overhead costs add 29.457% to production costs.
                The supplier offers a volume incentive of 2.834% per unit.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $155669.550. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 30.441%.
                    ",42.61560306193304,38.54942950846624
803,803,"
                For your own product, your procurement team reports that raw materials cost $26.836 per unit. 
                Manufacturing overhead adds 36.824% to the base cost. 
                Your supplier offers a 3.602% discount per unit.
                
                    Your supplier disclosed that P1's material costs represent 36.744% 
                    of their total manufacturing cost per unit. Their latest component order shows $4.248 
                    per unit in materials. Standard pricing policy sets final price at 2.214x total manufacturing cost.
                    ",25.594352377452154,35.39545883039405
804,804,"
                For your own product, your procurement team reports that raw materials cost $28.672 per unit. 
                Manufacturing overhead adds 33.350% to the base cost. 
                Your supplier offers a 3.700% discount per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $15.034 per unit, they add overhead at 43.940% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",33.06075662613489,36.819382133489626
805,805,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $11.207 per unit, they add overhead at 45.083% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.041 per unit.
                Due to current factory utilization, overhead costs add 32.801% to production costs.
                The supplier offers a volume incentive of 3.293% per unit.
                ",24.841192075760578,29.59092647746346
806,806,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $221980.189 and variable cost of $9.631 per unit. 
                    They maintain a strict 33.464% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $28.238 for each unit produced.
                The finance department allocates factory overhead at 24.350% of material costs.
                Your recently negotiated supplier agreement includes a 3.803% progressive discount for each unit ordered.
                ",47.837705905565116,33.77816324962029
807,807,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $30.263 per unit.
                Due to current factory utilization, overhead costs add 24.552% to production costs.
                The supplier offers a volume incentive of 4.709% per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $19.801 per unit, they add overhead at 49.945% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",45.361807544781904,35.918920238568525
808,808,"
                    Your supplier disclosed that P1's material costs represent 40.455% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.208 
                    per unit in materials. Standard pricing policy sets final price at 2.358x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $21.589 per unit.
                Due to current factory utilization, overhead costs add 38.628% to production costs.
                The supplier offers a volume incentive of 4.889% per unit.
                ",30.350689560015397,28.46497085674544
809,809,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $158179.901 and variable cost of $9.003 per unit. 
                    They maintain a strict 29.253% operating margin policy.
                    
                For your own product, your procurement team reports that raw materials cost $22.879 per unit. 
                Manufacturing overhead adds 23.625% to the base cost. 
                Your supplier offers a 2.957% discount per unit.
                ",35.08410306729422,27.447504480258093
810,810,"
                For your own product, your procurement team reports that raw materials cost $30.914 per unit. 
                Manufacturing overhead adds 34.737% to the base cost. 
                Your supplier offers a 3.400% discount per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $22.313 per unit, they add overhead at 47.441% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",50.261658951458664,40.23634080570671
811,811,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $142110.582 and variable cost of $6.014 per unit. 
                    They maintain a strict 28.093% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $30.663 per unit.
                Due to current factory utilization, overhead costs add 37.075% to production costs.
                The supplier offers a volume incentive of 2.878% per unit.
                ",28.126333288825847,40.821240477241375
812,812,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $24.491 per unit.
                Due to current factory utilization, overhead costs add 37.834% to production costs.
                The supplier offers a volume incentive of 4.406% per unit.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $182785.983. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 34.627%.
                    ",43.989552911848925,32.26918261918535
813,813,"
                Your manufacturing division reports that current material costs are $30.480 for each unit produced.
                The finance department allocates factory overhead at 28.540% of material costs.
                Your recently negotiated supplier agreement includes a 3.340% progressive discount for each unit ordered.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $23.040 per unit, they add overhead at 43.604% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",50.549095898761784,37.87014654268268
814,814,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $142535.747 and variable cost of $5.566 per unit. 
                    They maintain a strict 33.133% operating margin policy.
                    
                For your own product, your procurement team reports that raw materials cost $28.260 per unit. 
                Manufacturing overhead adds 39.147% to the base cost. 
                Your supplier offers a 2.486% discount per unit.
                ",29.641075151116247,38.34563256993949
815,815,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $132476.619. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 37.228%.
                    
                Your manufacturing division reports that current material costs are $25.795 for each unit produced.
                The finance department allocates factory overhead at 24.957% of material costs.
                Your recently negotiated supplier agreement includes a 4.263% progressive discount for each unit ordered.
                ",29.654267773221154,30.858396277020592
816,816,"
                Your manufacturing division reports that current material costs are $25.708 for each unit produced.
                The finance department allocates factory overhead at 35.677% of material costs.
                Your recently negotiated supplier agreement includes a 4.939% progressive discount for each unit ordered.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $20.573 per unit, they add overhead at 42.395% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",44.756717251485746,33.1571460234584
817,817,"
                    Your supplier disclosed that P1's material costs represent 43.296% 
                    of their total manufacturing cost per unit. Their latest component order shows $7.604 
                    per unit in materials. Standard pricing policy sets final price at 2.056x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.320 per unit.
                Due to current factory utilization, overhead costs add 33.696% to production costs.
                The supplier offers a volume incentive of 3.454% per unit.
                ",36.101111054562715,37.84549391283908
818,818,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $154403.067. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 32.436%.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $27.239 per unit.
                Due to current factory utilization, overhead costs add 29.225% to production costs.
                The supplier offers a volume incentive of 2.958% per unit.
                ",39.6682696334603,34.15838479917075
819,819,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $21.492 per unit.
                Due to current factory utilization, overhead costs add 30.568% to production costs.
                The supplier offers a volume incentive of 2.872% per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $18.285 per unit, they add overhead at 40.096% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",39.13639398253462,27.255888420706007
820,820,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $124873.273. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 31.358%.
                    
                For your own product, your procurement team reports that raw materials cost $21.706 per unit. 
                Manufacturing overhead adds 20.178% to the base cost. 
                Your supplier offers a 4.749% discount per unit.
                ",33.184602787026705,24.847236682900732
821,821,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.275 per unit.
                Due to current factory utilization, overhead costs add 23.872% to production costs.
                The supplier offers a volume incentive of 3.060% per unit.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $67221.421 and variable cost of $8.850 per unit. 
                    They maintain a strict 28.162% operating margin policy.
                    ",21.677437312802653,27.948938853940348
822,822,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $19.919 per unit, they add overhead at 41.299% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $26.280 per unit.
                Due to current factory utilization, overhead costs add 30.305% to production costs.
                The supplier offers a volume incentive of 3.151% per unit.
                ",42.998795421526836,33.16507712166111
823,823,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $12.973 per unit, they add overhead at 43.135% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                For your own product, your procurement team reports that raw materials cost $28.823 per unit. 
                Manufacturing overhead adds 31.512% to the base cost. 
                Your supplier offers a 3.828% discount per unit.
                ",28.369127442025366,36.45515744843406
824,824,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $184867.505. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 39.030%.
                    
                For your own product, your procurement team reports that raw materials cost $31.335 per unit. 
                Manufacturing overhead adds 34.764% to the base cost. 
                Your supplier offers a 2.604% discount per unit.
                ",39.47151794285627,41.12827279419752
825,825,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $99250.984. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 32.228%.
                    
                For your own product, your procurement team reports that raw materials cost $24.994 per unit. 
                Manufacturing overhead adds 34.442% to the base cost. 
                Your supplier offers a 4.817% discount per unit.
                ",25.664108240762488,31.983733618417517
826,826,"
                Your manufacturing division reports that current material costs are $27.035 for each unit produced.
                The finance department allocates factory overhead at 27.887% of material costs.
                Your recently negotiated supplier agreement includes a 2.402% progressive discount for each unit ordered.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $9.735 per unit, they add overhead at 41.622% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",21.063096641482737,33.74385988611164
827,827,"
                Your manufacturing division reports that current material costs are $22.522 for each unit produced.
                The finance department allocates factory overhead at 23.681% of material costs.
                Your recently negotiated supplier agreement includes a 4.228% progressive discount for each unit ordered.
                
                    Your supplier disclosed that P1's material costs represent 41.232% 
                    of their total manufacturing cost per unit. Their latest component order shows $2.187 
                    per unit in materials. Standard pricing policy sets final price at 2.313x total manufacturing cost.
                    ",12.265125382773494,26.6777583249732
828,828,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $218061.844 and variable cost of $8.740 per unit. 
                    They maintain a strict 33.207% operating margin policy.
                    
                For your own product, your procurement team reports that raw materials cost $29.048 per unit. 
                Manufacturing overhead adds 34.398% to the base cost. 
                Your supplier offers a 2.036% discount per unit.
                ",45.7320220100788,38.244591437569035
829,829,"
                Your manufacturing division reports that current material costs are $28.384 for each unit produced.
                The finance department allocates factory overhead at 23.457% of material costs.
                Your recently negotiated supplier agreement includes a 4.695% progressive discount for each unit ordered.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $161716.421 and variable cost of $5.470 per unit. 
                    They maintain a strict 30.477% operating margin policy.
                    ",31.12856147727244,33.39700172385447
830,830,"
                    Your supplier disclosed that P1's material costs represent 37.037% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.177 
                    per unit in materials. Standard pricing policy sets final price at 2.382x total manufacturing cost.
                    
                Your manufacturing division reports that current material costs are $28.901 for each unit produced.
                The finance department allocates factory overhead at 31.967% of material costs.
                Your recently negotiated supplier agreement includes a 4.773% progressive discount for each unit ordered.
                ",33.298944317631445,36.3194754951522
831,831,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $26.229 per unit.
                Due to current factory utilization, overhead costs add 21.423% to production costs.
                The supplier offers a volume incentive of 2.061% per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $9.445 per unit, they add overhead at 47.336% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",21.2605260687872,31.191132910828216
832,832,"
                Your manufacturing division reports that current material costs are $22.538 for each unit produced.
                The finance department allocates factory overhead at 37.450% of material costs.
                Your recently negotiated supplier agreement includes a 2.644% progressive discount for each unit ordered.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $18.006 per unit, they add overhead at 45.065% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",39.90681546901055,30.160113274796686
833,833,"
                For your own product, your procurement team reports that raw materials cost $25.158 per unit. 
                Manufacturing overhead adds 20.913% to the base cost. 
                Your supplier offers a 3.662% discount per unit.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $28689.086 and variable cost of $8.718 per unit. 
                    They maintain a strict 28.536% operating margin policy.
                    ",16.21395207142874,29.305065161943876
834,834,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $211163.228 and variable cost of $6.281 per unit. 
                    They maintain a strict 29.150% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $25.691 per unit.
                Due to current factory utilization, overhead costs add 25.694% to production costs.
                The supplier offers a volume incentive of 3.776% per unit.
                ",38.66908132927768,31.072419761589693
835,835,"
                Your manufacturing division reports that current material costs are $30.189 for each unit produced.
                The finance department allocates factory overhead at 21.242% of material costs.
                Your recently negotiated supplier agreement includes a 4.374% progressive discount for each unit ordered.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $12.330 per unit, they add overhead at 46.352% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",27.569530955847476,35.00118350177643
836,836,"
                    Your supplier disclosed that P1's material costs represent 39.510% 
                    of their total manufacturing cost per unit. Their latest component order shows $6.016 
                    per unit in materials. Standard pricing policy sets final price at 2.334x total manufacturing cost.
                    
                Your manufacturing division reports that current material costs are $25.616 for each unit produced.
                The finance department allocates factory overhead at 26.057% of material costs.
                Your recently negotiated supplier agreement includes a 2.579% progressive discount for each unit ordered.
                ",35.539660541083606,31.458335963752063
837,837,"
                For your own product, your procurement team reports that raw materials cost $23.551 per unit. 
                Manufacturing overhead adds 35.445% to the base cost. 
                Your supplier offers a 4.878% discount per unit.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $255489.185 and variable cost of $5.220 per unit. 
                    They maintain a strict 27.999% operating margin policy.
                    ",42.73374602524463,30.343457672278323
838,838,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $86967.277 and variable cost of $5.543 per unit. 
                    They maintain a strict 25.450% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $25.781 for each unit produced.
                The finance department allocates factory overhead at 20.255% of material costs.
                Your recently negotiated supplier agreement includes a 4.836% progressive discount for each unit ordered.
                ",19.10034484915399,29.50372619681024
